Id,TableInfoId,ColumnName,BusinessMeaning,BusinessContext,DataExamples,ValidationRules,IsKeyColumn,IsActive,CreatedDate,UpdatedDate,CreatedBy,UpdatedBy,NaturalLanguageAliases,ValueExamples,DataLineage,CalculationRules,SemanticTags,BusinessDataType,ConstraintsAndRules,DataQualityScore,UsageFrequency,PreferredAggregation,RelatedBusinessTerms,IsSensitiveData,IsCalculatedField,SemanticContext,ConceptualRelationships,DomainSpecificTerms,QueryIntentMapping,BusinessQuestionTypes,SemanticSynonyms,AnalyticalContext,BusinessMetrics,SemanticRelevanceScore,LLMPromptHints,VectorSearchTags,BusinessPurpose,BusinessFriendlyName,NaturalLanguageDescription,BusinessRules,RelationshipContext,DataGovernanceLevel,LastBusinessReview,ImportanceScore
2154,241,MarketTypeID,Business data field for MarketTypeID in daily activity tracking,Provides essential business context for gambling operations and analytics,"0, 1, 5, 10, 100",Must be integer,0,1,2025-07-02 06:15:58.7053787,2025-07-02 06:15:58.7054181,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""MarketTypeID""]",[],"Source: DailyActions.MarketTypeID, Type: int",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,MarketTypeID,Business data field for SportMarkets providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.7054175,0.60
2155,241,MarketName,Business data field for MarketName in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:58.7067369,2025-07-02 06:15:58.7067626,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""MarketName""]",[],"Source: DailyActions.MarketName, Type: nvarchar",Direct data entry from source systems,[],Text,"NOT NULL, MAX_LENGTH(255)",0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,MarketName,Business data field for SportMarkets providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.7067621,0.60
2156,241,CreatedDate,Business data field for CreatedDate in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:58.7078423,2025-07-02 06:15:58.7078629,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""CreatedDate""]",[],"Source: DailyActions.CreatedDate, Type: datetime",Direct data entry from source systems,[],DateTime,"NOT NULL, Valid date format required",0.9500,0.6000,COUNT,"[""Time Series"",""Reporting Period"",""Temporal Analysis""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Temporal"",""Time Series"",""Reporting Period"",""Calendar""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Daily Trends"",""Period Analysis"",""Time Series"",""Seasonal Patterns"",""Growth Rates""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,Activity Date,"Date field providing temporal dimension for SportMarkets data, essential for time-based analysis and reporting.","[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.7078624,0.60
2157,242,ID,Business data field for ID in daily activity tracking,Provides essential business context for gambling operations and analytics,"1, 2, 3, 1001, 5432",Standard data validation applies,0,1,2025-07-02 06:15:58.8114991,2025-07-02 06:15:58.8115913,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""ID""]",[],"Source: DailyActions.ID, Type: bigint",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Primary Key"",""Identifier"",""Reference"",""Data Integrity""]","[""record identification"",""data integrity checks"",""join operations"",""unique filtering""]","[""How many records exist?"",""What is the data volume?"",""Are there any duplicate records?"",""What is the record growth rate?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Record Count"",""Data Volume"",""Growth Rate"",""Unique Records"",""Data Integrity""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,ID,Business data field for SportMatches providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.8115892,0.60
2158,242,MatchID,Business data field for MatchID in daily activity tracking,Provides essential business context for gambling operations and analytics,"0, 1, 5, 10, 100",Must be integer,0,1,2025-07-02 06:15:58.8146035,2025-07-02 06:15:58.8146936,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""MatchID""]",[],"Source: DailyActions.MatchID, Type: int",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,MatchID,Business data field for SportMatches providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.8146914,0.60
2159,242,MatchName,Business data field for MatchName in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:58.8173995,2025-07-02 06:15:58.8174958,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""MatchName""]",[],"Source: DailyActions.MatchName, Type: nvarchar",Direct data entry from source systems,[],Text,"NOT NULL, MAX_LENGTH(500)",0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,MatchName,Business data field for SportMatches providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.8174933,0.60
2160,242,CreatedDate,Business data field for CreatedDate in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:58.8197679,2025-07-02 06:15:58.8198495,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""CreatedDate""]",[],"Source: DailyActions.CreatedDate, Type: datetime",Direct data entry from source systems,[],DateTime,"NOT NULL, Valid date format required",0.9500,0.6000,COUNT,"[""Time Series"",""Reporting Period"",""Temporal Analysis""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Temporal"",""Time Series"",""Reporting Period"",""Calendar""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Daily Trends"",""Period Analysis"",""Time Series"",""Seasonal Patterns"",""Growth Rates""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,Activity Date,"Date field providing temporal dimension for SportMatches data, essential for time-based analysis and reporting.","[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.8198472,0.60
2161,243,ID,Business data field for ID in daily activity tracking,Provides essential business context for gambling operations and analytics,"1, 2, 3, 1001, 5432",Standard data validation applies,0,1,2025-07-02 06:15:58.9306851,2025-07-02 06:15:58.9307790,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""ID""]",[],"Source: DailyActions.ID, Type: bigint",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Primary Key"",""Identifier"",""Reference"",""Data Integrity""]","[""record identification"",""data integrity checks"",""join operations"",""unique filtering""]","[""How many records exist?"",""What is the data volume?"",""Are there any duplicate records?"",""What is the record growth rate?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Record Count"",""Data Volume"",""Growth Rate"",""Unique Records"",""Data Integrity""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,ID,Business data field for SportOddsTypes providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.9307768,0.60
2162,243,OddTypeID,Business data field for OddTypeID in daily activity tracking,Provides essential business context for gambling operations and analytics,"0, 1, 5, 10, 100",Must be integer,0,1,2025-07-02 06:15:58.9336100,2025-07-02 06:15:58.9337078,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""OddTypeID""]",[],"Source: DailyActions.OddTypeID, Type: int",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,OddTypeID,Business data field for SportOddsTypes providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.9337053,0.60
2163,243,OddTypeName,Business data field for OddTypeName in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:58.9362422,2025-07-02 06:15:58.9363378,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""OddTypeName""]",[],"Source: DailyActions.OddTypeName, Type: nvarchar",Direct data entry from source systems,[],Text,"NOT NULL, MAX_LENGTH(255)",0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,OddTypeName,Business data field for SportOddsTypes providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.9363353,0.60
2164,243,CreatedDate,Business data field for CreatedDate in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:58.9385130,2025-07-02 06:15:58.9386015,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""CreatedDate""]",[],"Source: DailyActions.CreatedDate, Type: datetime",Direct data entry from source systems,[],DateTime,"NOT NULL, Valid date format required",0.9500,0.6000,COUNT,"[""Time Series"",""Reporting Period"",""Temporal Analysis""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Temporal"",""Time Series"",""Reporting Period"",""Calendar""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Daily Trends"",""Period Analysis"",""Time Series"",""Seasonal Patterns"",""Growth Rates""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,Activity Date,"Date field providing temporal dimension for SportOddsTypes data, essential for time-based analysis and reporting.","[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:58.9385992,0.60
2165,244,ID,Business data field for ID in daily activity tracking,Provides essential business context for gambling operations and analytics,"1, 2, 3, 1001, 5432",Standard data validation applies,0,1,2025-07-02 06:15:59.0476446,2025-07-02 06:15:59.0477399,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""ID""]",[],"Source: DailyActions.ID, Type: bigint",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Primary Key"",""Identifier"",""Reference"",""Data Integrity""]","[""record identification"",""data integrity checks"",""join operations"",""unique filtering""]","[""How many records exist?"",""What is the data volume?"",""Are there any duplicate records?"",""What is the record growth rate?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Record Count"",""Data Volume"",""Growth Rate"",""Unique Records"",""Data Integrity""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,ID,Business data field for SportRegions providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:59.0477377,0.60
2166,244,RegionID,Business data field for RegionID in daily activity tracking,Provides essential business context for gambling operations and analytics,"0, 1, 5, 10, 100",Must be integer,0,1,2025-07-02 06:15:59.0502745,2025-07-02 06:15:59.0503660,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""RegionID""]",[],"Source: DailyActions.RegionID, Type: int",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,RegionID,Business data field for SportRegions providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:59.0503637,0.60
2167,244,RegionName,Business data field for RegionName in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:59.0532083,2025-07-02 06:15:59.0532962,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""RegionName""]",[],"Source: DailyActions.RegionName, Type: nvarchar",Direct data entry from source systems,[],Text,"NOT NULL, MAX_LENGTH(255)",0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,RegionName,Business data field for SportRegions providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:59.0532940,0.60
2168,244,CreatedDate,Business data field for CreatedDate in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:59.0559273,2025-07-02 06:15:59.0560167,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""CreatedDate""]",[],"Source: DailyActions.CreatedDate, Type: datetime",Direct data entry from source systems,[],DateTime,"NOT NULL, Valid date format required",0.9500,0.6000,COUNT,"[""Time Series"",""Reporting Period"",""Temporal Analysis""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Temporal"",""Time Series"",""Reporting Period"",""Calendar""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Daily Trends"",""Period Analysis"",""Time Series"",""Seasonal Patterns"",""Growth Rates""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,Activity Date,"Date field providing temporal dimension for SportRegions data, essential for time-based analysis and reporting.","[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:59.0560142,0.60
2169,245,ID,Business data field for ID in daily activity tracking,Provides essential business context for gambling operations and analytics,"1, 2, 3, 1001, 5432",Standard data validation applies,0,1,2025-07-02 06:15:59.4173328,2025-07-02 06:15:59.4174255,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""ID""]",[],"Source: DailyActions.ID, Type: bigint",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Primary Key"",""Identifier"",""Reference"",""Data Integrity""]","[""record identification"",""data integrity checks"",""join operations"",""unique filtering""]","[""How many records exist?"",""What is the data volume?"",""Are there any duplicate records?"",""What is the record growth rate?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Record Count"",""Data Volume"",""Growth Rate"",""Unique Records"",""Data Integrity""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,ID,Business data field for SportSports providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:59.4174233,0.60
2170,245,SportID,Business data field for SportID in daily activity tracking,Provides essential business context for gambling operations and analytics,"0, 1, 5, 10, 100",Must be integer,0,1,2025-07-02 06:15:59.4205635,2025-07-02 06:15:59.4206530,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""SportID""]",[],"Source: DailyActions.SportID, Type: int",Direct data entry from source systems,[],Identifier,NOT NULL,0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,SportID,Business data field for SportSports providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:59.4206507,0.60
2171,245,SportName,Business data field for SportName in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:59.4231373,2025-07-02 06:15:59.4232267,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""SportName""]",[],"Source: DailyActions.SportName, Type: nvarchar",Direct data entry from source systems,[],Text,"NOT NULL, MAX_LENGTH(255)",0.8500,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,SportName,Business data field for SportSports providing essential information for gambling operations analysis and decision-making.,"[""Field is mandatory and cannot be null""]",{},Internal,2025-07-02 06:15:59.4232244,0.60
